港澳台,#genre#
无线新闻台,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
无线新闻台,http://cdn8.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻台,http://zsntlqj.xicp.net:8896/bysid/83.m3u8
无线新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻台,https://tvb.livednow.com/C
无线新闻台,http://113.83.152.28:1935/bysid/83
无线新闻台,http://113.83.152.61:1935/bysid/83.m3u8
无线新闻台,http://grandprix2023.asuscomm.com:8892/bysid/83.m3u8
无线新闻台,http://nz171l122.bb60246.ctm.net:8892/bysid/83.m3u8
无线新闻台,http://137.175.30.127:9080/hls/inews.m3u8
无线新闻台,http://123.202.245.120:8008/bysid/83
无线新闻台,http://grandprix2023.asuscomm.com:8892/bysid/83
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=0&hq
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=2&hq
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=4&hq
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=5&hq
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=7&hq
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=8&hq
无线新闻台,http://live.cooltv.top/tv/tvb.php?id=9&hq
TVB无线新闻,http://zsntlqj.xicp.net:8896/bysid/83
TVB无线新闻,http://extraott.com:80/live/7921751389/6097373662/62824.m3u8
TVB无线新闻,http://154.yfvodcdn.com:8080/live/TVBtyzxt1/hls.m3u8
TVB无线新闻,http://live.cooltv.top/tv/tvb.php?id=2
TVB无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
TVB无线新闻,https://cdn.hklive.tv/xxxx/83/index.m3u8
TVB无线新闻,https://tvp22.sky4k.top/index1.php
TVB无线新闻,http://r.jdshipin.com/CkuBd
TVB无线新闻,https://www.sv6-douyin-cloudfare.cloudns.ch/histar.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=tvb-news
TVB无线新闻,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=tvb-news
TVB亞洲劇,https://epg.pw/stream/c88adc69fe22cc05c7ff2984ad14db99f461e6dda12687cb7bbaf5e03a357a38.m3u8
TVB亞洲劇,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=tvb-asia-drama
TVB亞洲劇,https://epg.pw/stream/a4696392133577ed03dbedefe5c18c3c7a178b0899b2f814fa6c532bc521f8f4.m3u8
TVB亞洲劇,https://epg.pw/stream/5bf2b1b6e25985960785ccef6dc0acddc7424b6fc178ba1530817265e730f56f.m3u8
TVB亞洲劇,https://epg.pw/stream/546bdd4b82259d8d136893bafc3b1fa4dec137fb88ab10b9fa02b7469bc83a0c.m3u8
TVB亞洲劇,https://epg.pw/stream/df891b505a8433ebc8b75612066a1cc25b14149d1d52136d6c5e3b19e86aa6cf.m3u8
TVB亞洲劇,https://epg.pw/stream/3ac58ed08ada7fe3ab14bdbb13805a81339d7f9a66b0753a51af051a4ddfddf0.m3u8
TVB亞洲劇,https://epg.pw/stream/bce244fa023794cc786b2de797ae2b66b630c1a93aa2f23d2ad31ab0045d830a.m3u8
TVB亞洲劇,https://epg.pw/stream/7843556b9457c79f5185c8dc71e2c07c55dc12b034635c8075a8847163f8b483.m3u8
TVB亞洲劇,https://epg.pw/stream/b6f6cc851833a019ea4469d4c3ffbdf8dda4315d35cce148d1295e1cfd8d02eb.m3u8
TVB亞洲劇,https://epg.pw/stream/682f73c1580125401f7f5598360d02b6b025aee02d1166369ed57dda8457be6e.m3u8
TVB亞洲劇,https://epg.pw/stream/fb5f47a5413f2bbb04432a0715bce7c2bc9f25ae267cd10d9843f6e0c29e966f.m3u8
TVB亞洲劇,https://epg.pw/stream/087db99a708b011a332da5531b4cded1d2dabe9d047d5830e6e66ab26e3d8196.m3u8
凤凰香港,http://123.202.245.120:8008/bysid/85
凤凰香港,http://113.83.152.28:1935/bysid/85
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=tvbcaijing_twn
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=phtv-hk
凤凰香港,http://120.84.121.87:808/hls/81/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰香港,http://grandprix2023.asuscomm.com:8892/bysid/85
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://171.38.76.243:8181/tsfile/live/1002_1.m3u8
凤凰香港,http://113.64.145.195:8081/hls/38/index.m3u8
凤凰香港,http://113.64.145.61:8081/hls/38/index.m3u8
凤凰香港,http://103.95.24.37:880/fhxgt.m3u8
凤凰香港,http://zsntlqj.xicp.net:8896/bysid/85.m3u8
凤凰香港,http://113.83.152.61:1935/bysid/85.m3u8
凤凰香港,http://extraott.com:80/live/7921751389/6097373662/62816.m3u8
凤凰香港,http://extraott.com:80/live/7921751389/6097373662/62822.m3u8
凤凰香港,http://tvbox.netsite.cc/proxy/1650326537/1650326537.m3u8
凤凰香港,http://60.164.229.241:4040/udp/239.255.30.123:8231
凤凰香港,http://cdn8.jdshipin.com:8880/smt.php?id=tvbcaijing_twn
凤凰香港,http://nz171l122.bb60246.ctm.net:8892/bysid/85.m3u8
凤凰香港,http://grandprix2023.asuscomm.com:8892/bysid/85.m3u8
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
凤凰香港,https://epg.pw/stream/b3ab43b2415df405226d5b25f38e51432ca7d32b5a240e0aa1f3e201d181442f.m3u8
凤凰中文,https://epg.pw/stream/a7d73b5ffe9e9d33a8b774a4df3d623b2ba01a36f6ef70f20d1f3f9b27836330.ctv
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=phtv-cn
凤凰中文,https://epg.pw/stream/653363b4a3d6b0c5850c53b115d02d5e5e57d7d4c2954ef7c4163640e2cdd991.ctv
凤凰中文,https://epg.pw/stream/6cb73e3cad873d275ae7399762214060046e7b08b051b249f8bdb95ec3fea2fc.ctv
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://112.19.171.156:9999/udp/239.93.0.162:2192
凤凰中文,http://extraott.com:80/live/7921751389/6097373662/62830.m3u8
凤凰中文,http://tvbox.netsite.cc/proxy/1650326537/1650326537.m3u8
凤凰中文,http://tvbox.netsite.cc/proxy/1846789161/1846789161.m3u8
凤凰中文,http://170.178.177.98:27347/livehttpplay?channel_id=30014
凤凰中文,http://171.108.239.54:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.108.239.74:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.108.239.74:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.108.239.76:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.108.239.76:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://110.72.52.50:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.108.239.73:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://171.108.239.73:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://113.64.145.34:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.55:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.61:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.98:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.132:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.187:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.195:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.204:8081/hls/37/index.m3u8
凤凰中文,http://113.64.145.214:8081/hls/37/index.m3u8
凤凰中文,http://112.44.6.47:4022/udp/239.11.0.153:5140
凤凰中文,http://e3.woc.iiiya.cn:8888/rtp/239.61.2.184:9092
凤凰中文,http://175.9.163.25:9999/udp/239.76.246.135:1234
凤凰中文,http://175.9.163.25:9999/udp/239.76.253.135:9000
凤凰中文,http://222.211.227.103:2345/udp/239.93.0.162:2192
凤凰中文,http://www.372583307.top:4022/udp/233.50.200.191:5140
凤凰中文,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8
凤凰中文,http://117.114.153.25:8180/TV00000000000000000069@HHZT
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226317/index.m3u8
凤凰中文,https://epg.pw/stream/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8
凤凰中文,https://epg.pw/stream/b5ceaeacd11b0331a6b3fbb0c4ef90836be87bb2c478d76b74ef1e27f32326f3.ctv
凤凰中文,http://php.jdshipin.com:8880/jydx.php?id=37
凤凰中文,http://kuanglong.vicp.hk:2121/udp/239.93.16.31:8012
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://210.210.155.37/uq2663/h/h157/index2.m3u8
凤凰中文,http://27.156.105.83:8888/rtp/239.61.2.184:9092
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://183.250.157.35:8880/tsfile/live/1000_1.m3u8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://php.jdshipin.com:8880/jydx.php?id=36
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://171.108.239.76:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.73:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.74:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.54:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.73:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.76:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.74:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://110.72.52.50:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=phtv-info
凤凰资讯,http://170.178.177.98:27347/livehttpplay?channel_id=30015
凤凰资讯,http://175.9.163.25:9999/udp/239.76.246.134:1234
凤凰资讯,http://175.9.163.25:9999/udp/239.76.253.134:9000
凤凰资讯,http://e3.woc.iiiya.cn:8888/rtp/239.61.2.183:9086
凤凰资讯,http://112.44.6.47:4022/udp/239.11.0.154:5140
凤凰资讯,http://113.64.145.34:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.55:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.61:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.98:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.132:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.187:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.195:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.204:8081/hls/36/index.m3u8
凤凰资讯,http://113.64.145.214:8081/hls/36/index.m3u8
凤凰资讯,http://222.211.227.103:2345/udp/239.93.1.4:2191
凤凰资讯,http://222.211.227.103:2345/udp/239.93.0.118:2191
凤凰资讯,http://www.372583307.top:4022/udp/233.50.200.192:5140
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://120.41.124.228:8888/rtp/239.61.2.183:9086
凤凰资讯,http://113.64.145.195:8081/hls/36/index.m3u8
凤凰资讯,http://112.19.171.156:9999/udp/239.93.0.118:2191
凤凰资讯,http://william8073.eu.org:9000/live.m3u8?c=19
凤凰资讯,http://112.19.171.156:9999/udp/239.93.0.118:2191
凤凰资讯,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8
凤凰资讯,http://dms.yryyj.site:8188/udp/239.76.246.134:1234
凤凰资讯,http://vl15191373.imwork.net:8880/udp/239.93.1.4:2191
凤凰资讯,http://www.yao87.com:4022/udp/239.76.246.135:1234
凤凰资讯,http://dms.yryyj.site:8188/udp/239.76.253.134:9000
凤凰资讯,http://27.156.105.83:8888/rtp/239.61.2.183:9086
凤凰资讯,http://kuanglong.vicp.hk:2121/udp/239.93.16.118:8708
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯https://epg.pw/stream/a7d73b5ffe9e9d33a8b774a4df3d623b2ba01a36f6ef70f20d1f3f9b27836330.ctv
凤凰资讯https://epg.pw/stream/653363b4a3d6b0c5850c53b115d02d5e5e57d7d4c2954ef7c4163640e2cdd991.ctv
凤凰资讯,http://livetv.skycf.eu.org/live.m3u8?c=2#http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://210.210.155.37/qwr9ew/s/s21/index.m3u8
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰资讯,http://117.114.153.25:8180/TV00000000000000000068@HHZT
美亚电视,https://epg.pw/stream/394c42b3f08157667f830ed8dcff23cf770f04df377d263ac2103ca1bd4e6028.m3u8
美亚电视,https://epg.pw/stream/394c42b3f08157667f830ed8dcff23cf770f04df377d263ac2103ca1bd4e6028.m3u8
美亚电视,https://www.sv6-douyin-cloudfare.cloudns.ch/histar.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=meiah-movies
美亚电视,https://epg.pw/stream/8809ef652c64001910cceaa72e6190b5bfe53d1f7478b98f2bcac0531f8c436d.m3u8
美亚电视,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8
美亚电视,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/02.m3u8
美亚电视,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才財經,https://epg.pw/stream/dd22b2b5f1c65e8294658a1d7732d747d14e6e4e8438f8fd30f90ca318063d3d.m3u8
耀才財經,https://epg.pw/stream/556c7a5cfd71eb3963085a4c862e8a3aac64faeccce262ae3a6d23b6b4fb460e.m3u8
耀才財經,https://epg.pw/stream/80569330bb5aeb8688d1c55d643ba04008ed5f9313f1f012688a559d1379bb8d.m3u8
耀才財經,https://epg.pw/stream/89eef7f40ece15ce35ecb80e3fd18ebd67bf74d927337c8cc66fdca919d0f83b.m3u8
耀才財經,https://epg.pw/stream/30a1630dfb62c3260e2621263d459105380386fb9228611255d41360969c4a2e.m3u8
耀才財經,https://epg.pw/stream/c1e96c9d6e38145f7631fd9561f310261ef82a236544f7a1770cd1c6479cf2fe.m3u8
耀才財經,https://epg.pw/stream/3cb5dbb74bbbd3150891cf1795ae042b33baf187a619dc4ac42aa860dc85bf8e.m3u8
耀才財經,https://epg.pw/stream/72e6d938d023bbb1ad2c783c86273475d217a32541d77fb5c4113cfe7ae02b2b.m3u8
耀才財經,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才財經,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w316626141.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才財經,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
TVB星河,https://epg.pw/stream/eee97f3ab8d484adff720fc3c90eb1f280b02264d5d2e3971262bb416aab5767.m3u8
TVB星河,https://epg.pw/stream/3388eca1a9b5d5c9a7da8bd8b4da3460113b22b0582b44f51a8111fc90f91749.m3u8
TVB星河,https://epg.pw/stream/186dab52eabcdf6b47765bf93dc370a250af463f1759ce68025a20c01a9ba0d8.m3u8
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB星河,http://cdn8.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,https://s2.pub/cctv-16
TVB星河,http://171.108.239.74:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://171.108.239.76:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://171.108.239.54:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://171.108.239.73:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://110.72.52.50:8181/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://171.108.239.125:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://171.108.239.116:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,http://113.64.145.195:8081/hls/135/index.m3u8
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
TVB星河,https://www.sv6-douyin-cloudfare.cloudns.ch/histar.php?key=7cf3d5ebf95f092bf6e4c2667458fa59&id=tvb-xinghe
TVB星河,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=tvb-xinghe
明珠台,http://116.199.24.6:2901/udp/224.1.100.124:11111
明珠台,http://extraott.com:80/live/7921751389/6097373662/62823.m3u8
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
明珠台,http://zsntlqj.xicp.net:8896/bysid/2.m3u8
明珠台,http://113.83.152.61:1935/bysid/2.m3u8
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8
明珠台,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=pearl
明珠台,http://cdn8.jdshipin.com:8880/smt.php?id=pearl_twn
明珠台,http://bziyunshao.synology.me:8890/bysid/2
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2
明珠台,http://123.202.245.120:8008/bysid/2
明珠台,http://113.83.152.28:1935/bysid/2
明珠台,http://45.89.104.154/mlTW8998.php?id=pearl_twn
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
明珠台,https://epg.pw/stream/646ab9165fd9d609642b55e9c72ff6f0eb5d017fa130683f9d877dda5841b307.ctv
明珠台,https://cdn.hklive.tv/xxxx/84/index.m3u8
明珠台,https://live.astradamy.com/tvbpearl/index.m3u8
香港卫视,https://epg.pw/stream/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,https://epg.pw/stream/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,https://epg.pw/stream/692c8a08e7da9ab3595a7fcf3e32f316317a3fcfb86850ad8fa24c14b91781b9.ctv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=hks
香港卫视,https://al-pull2.hkatv.vip/live/hktv20210929.m3u8
TVB 動作大片国语,https://epg.pw/stream/b61eefca7ff1bda31563587a1d9263c869bf61f2dc1cc016fad054c24da451d7.ctv
TVB 埋堆堆,https://epg.pw/stream/43ba8a1ca3f22cb8a5d17fca633d2a1e74b5451781e9a27a3ff67130424f4460.ctv
TVB 亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB 亚洲武侠,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8
TVB 亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB 亚洲武侠,http://nz189l149.bb27109.ctm.net:8892/bysid/82
TVB 亚洲武侠,http://bziyunshao.synology.me:8890/bysid/82
TVB 亚洲武侠,https://pull-f5-spe.ixigua.com/yeslivetv.com/6027316-581799927/index.m3u8
TVB 亚洲武侠,http://r.jdshipin.com/Nr5jq
TVB 亚洲武侠,https://j3.lhlh.app/mv.m3u8
TVB 亚洲武侠,https://cdn.hklive.tv/xxxx/82/index.m3u8
TVB 亚洲武侠,https://live.astradamy.com/tvbj2/index.m3u8
TVB J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
TVB J2,http://extraott.com:80/live/7921751389/6097373662/62826.m3u8
TVB J2,http://cdn8.jdshipin.com:8880/smt.php?id=j2_twn
TVB J2,https://douyincdn-6mirror-aliyuncs.52520.xyz/histar.php?key=fce50d20c5069eb773c70dc18d3b49e3&id=j2
TVB J2,https://bcovlive-a.akamaihd.net/e360e3f9895c4fae99b133ec8dc20f01/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
本港台,http://113.64.145.195:8081/hls/135/index.m3u8
本港台,http://113.64.145.91:8081/hls/135/index.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港34台,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
香港34台,https://livedoc.cgtn.com/1000d/prog_index.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
